-256,0,-13,17,-7,7,-9,13,-17,-17,10,20,0,-1,-15,0,-14,-23,-15,-23,-5,-9,-1,8,-20,-14,-7,-2,25,-40,16,-1,-5,0,0,273,13663,13471,13471,13487,12947,-13928,-12941,13901,12941,-13361,13353,-13399,13596,-217,-31,15,33,5,0,4,1,-13,6,2,-22,18,-25,-16,-30,25,-25,-19,15,-4,-13,18,14,7,-23,-13,5,-25,-12,-1,36,1542,1538,1565,1576,1499,-1664,-1521,1660,1528,-1299,16031,12691,15805,14166,13676,-14701,-13686,14650,13684,-14222,14203,-14208,14500,-236,25,-8,-13,-77,12,-27,18,12,-4,12,28,-4,39,21,10,-13,-60,-9,-14,-32,-45,-9,-6,-28,-16,27,12,-23,-25,-10,1,-39,-18,-8,21,14,15,7,-25,-23,-9,-5,-3,27,7,-1,-14,0,9,2,-10,-19,11,15,-7,3,1,-4,-22,-2,-15,-10,-39,-18,14,1,-2,-14,-3,5,-14,0,7,-5,13,-2,-22,-9,-4,15,-25,11,4,9,1,-4,-31,9,20,-14,24,-4,-44,-21,4,7,-4,-8,-16,-7,-18,4,3,-11,-10,24,1,18,11,-18,-5,5,5,-12,0,-4,-23,-16,14,-3,-19,-13,16,4,-29,-10,13,-2,-1,-1,-2,-1,-1,-1,-1,-2,-2,-1,-1,-2,-1,-2,0,0,-1
-256,-2,-15,-15,-7,-5,-2,1,1,-11,-9,-7,8,-15,1,-8,-20,-23,4,-22,-21,-25,20,18,-12,5,1,-12,12,-8,5,6,2,-5,12,269,13680,13466,13474,13486,12959,-13894,-12922,13916,12931,-13362,13349,-13362,13626,-214,-21,-17,-14,-4,-16,-17,-6,6,6,-29,3,-12,-37,-26,11,14,-5,-37,17,-11,-1,-2,26,-32,-27,-4,-21,-19,-17,-32,22,2278,2213,2256,2237,2121,-2310,-2164,2311,2127,-1785,23669,18907,23408,21109,20327,-21842,-20285,21796,20245,-20973,20925,-20944,21350,-349,-26,2,26,-12,-22,1,0,-16,7,-17,-9,-41,17,1,-12,16,23,20,-27,-20,22,1,-8,9,-43,17,24,-28,4,-12,-45,-8,-9,-53,-13,16,-6,-1,1,24,19,-20,-10,7,-4,-20,-11,-38,-38,1,9,-17,5,14,17,-19,-32,-18,-24,11,23,13,-12,-30,-44,-39,-6,15,28,-15,-3,-4,-21,-18,13,-3,-19,-15,30,-3,-17,-8,-24,1,18,-15,13,1,10,-3,7,-6,-18,-14,-26,3,-31,-8,11,-7,-20,-5,-15,-16,-9,6,-13,-13,0,-14,-13,4,4,1,-19,6,7,-4,-14,-31,0,-31,-9,3,-13,-1,18,-2,-1,-1,-2,-1,-1,-1,-1,-2,-2,-1,-1,-2,-1,-2,0,0,-1
-256,-34,4,0,-22,-2,-13,11,-8,-10,-9,-6,-17,-7,-30,21,-9,-8,14,-4,19,-26,-14,21,-21,-12,12,5,-38,-16,6,-8,-5,0,-8,274,13684,13459,13493,13504,12926,-13897,-12954,13881,12896,-13378,13386,-13385,13632,-232,-20,-25,0,-20,-26,17,1,4,2,-21,14,-21,-6,-17,-21,10,26,4,-8,-4,-7,28,1,-3,-21,-2,33,14,-23,13,48,2760,2674,2681,2707,2576,-2842,-2622,2798,2602,-2187,29474,23607,29083,26287,25284,-27190,-25279,27158,25262,-26132,26119,-26119,26624,-431,15,5,-22,-10,-30,-5,19,-33,37,-18,-53,-2,-19,17,-41,1,-42,-27,-14,37,-39,-28,-34,-9,-28,-24,-26,-40,-26,-10,1,27,8,-7,-2,-9,-19,-14,-6,2,2,22,-35,-12,-1,-33,-21,-22,-10,5,-6,-23,-20,4,3,-3,5,0,7,-5,-12,-9,28,4,11,-37,24,14,-11,-20,24,-12,-10,0,3,-35,-29,-21,-8,12,-20,-7,6,8,-6,-16,-13,11,-30,-20,-7,-13,8,0,-10,8,-28,-20,1,-32,7,-27,7,11,-11,-16,-5,-25,-18,-16,-10,18,-19,12,-3,-7,21,-7,-19,-24,-20,-17,15,-7,14,-20,-46,-2,-1,-1,-2,-1,-1,-1,-1,-2,-2,-1,-1,-2,-1,-2,0,0,-1
-256,9,10,-41,-10,-2,-14,20,6,-17,-19,-2,4,15,-1,-14,4,-31,2,22,-13,-1,-20,24,-3,20,-2,22,-25,-16,24,-8,5,-7,-7,258,13686,13481,13499,13466,12920,-13896,-12942,13907,12923,-13360,13361,-13372,13611,-244,4,-33,-23,-52,4,-28,-24,-2,12,-21,22,-7,1,-7,-9,-3,-22,15,-9,-44,3,26,-34,-4,-1,-26,11,-13,-2,-23,59,3054,2966,3009,3019,2869,-3106,-2880,3052,2899,-2414,-32675,26481,32444,29357,28283,-30363,-28291,30347,28254,-29226,29158,-29197,29779,-473,-7,-5,-13,-32,-8,8,-27,-21,7,-19,-36,11,-5,-5,6,5,2,-6,-31,-5,11,1,-20,5,-9,12,-45,-41,6,-63,-4,-44,23,-6,3,1,-14,9,11,-2,-5,-3,0,-17,-11,-11,-11,-5,0,-11,-1,8,-4,-20,12,-9,3,-16,6,-7,-24,-8,-14,-17,22,10,-9,-3,-22,-8,9,0,-12,6,-16,-16,-11,13,-18,2,-8,-5,-6,19,-4,9,-23,-14,7,-15,-18,24,-8,-1,7,-5,14,-3,-15,5,-2,16,-7,-12,-16,-4,1,-1,-22,-39,-17,-7,-14,1,3,-17,-5,-11,-4,-9,-12,-29,1,5,-12,8,-7,-2,-1,-1,-2,-1,-1,-1,-1,-2,-2,-1,-1,-2,-1,-2,0,0,-1
0,2,-15,-11,-14,-14,-11,-22,-29,11,-23,-5,-12,2,-9,-20,6,18,-46,-9,5,-2,-10,-3,-9,-2,-5,10,11,-11,-21,5,-14,-17,1,277,13695,13481,13465,13471,12953,-13911,-12939,13907,12901,-13375,13358,-13365,13603,-226,-10,5,-8,26,-29,-31,-14,-19,-11,-33,13,1,-24,-29,1,18,-7,-16,12,-33,-20,-20,-22,-14,9,23,-8,-23,-26,-32,42,3071,2997,2998,2990,2900,-3120,-2901,3110,2885,-2379,-31877,27220,-32302,30103,28957,-31178,-29014,31119,28969,-29940,29922,-29950,30531,-498,-15,49,10,-15,-23,3,-16,2,6,-8,-40,-11,-16,-35,-8,-4,16,-23,-17,11,-29,19,22,10,37,-24,-33,-39,1,-8,-2,-27,-39,-7,-8,-15,-20,-1,18,12,1,-16,-2,-20,4,-29,-8,-20,-26,-33,8,-6,-13,8,19,-15,1,-38,-26,0,3,-2,-14,-26,17,-15,5,17,8,14,-24,0,-38,7,13,-22,-10,-20,-11,5,-15,-6,-13,32,-7,-6,-11,-24,12,0,8,-34,-17,-5,-9,-14,0,3,1,18,-8,11,1,-7,3,-15,-3,-28,-4,6,-29,3,-1,-14,-18,-26,-8,9,2,-18,28,-1,-11,-3,3,6,-22,-2,-1,-1,-2,-1,-1,-1,-1,-2,-2,-1,-1,-2,-1,-2,0,0,-1
-256,1,-9,-22,-9,-41,-10,-3,11,-6,-7,-21,-20,-5,2,-16,13,-1,11,-11,6,-11,-2,2,-34,-23,-8,5,-20,6,8,-7,18,-14,-17,263,13686,13454,13453,13464,12905,-13893,-12956,13912,12921,-13368,13345,-13357,13630,-218,6,-25,-51,2,6,-16,-35,-4,-8,3,-1,7,-31,-23,5,-21,13,-13,4,-37,10,0,0,-22,-6,-28,-4,1,-1,-7,32,2827,2760,2782,2783,2674,-2893,-2699,2915,2686,-2231,31759,25788,31361,28465,27374,-29480,-27429,29404,27376,-28267,28273,-28234,28851,-438,-67,-6,0,-3,22,-19,9,1,1,13,31,-21,-61,-7,31,11,2,21,-34,-25,-2,-28,27,4,-22,-26,11,12,16,21,-54,10,-19,-13,-39,-19,-12,5,-19,21,0,-1,14,-17,-18,-14,1,-1,-18,4,-5,22,6,-21,-9,-19,-17,5,-12,3,-11,-1,7,-9,-25,0,-5,3,12,-12,6,-21,-7,-21,-6,-10,35,-8,-19,7,-8,10,2,-6,7,-39,-39,-8,-14,-10,17,-14,12,-39,-26,-8,-4,-13,5,-11,-19,-3,-11,18,-19,6,-10,8,18,3,-25,-12,-16,-5,-19,-13,-2,-7,9,9,-13,-5,6,0,26,-16,4,-2,-1,-1,-2,-1,-1,-1,-1,-2,-2,-1,-1,-2,-1,-2,0,0,-1
-256,-19,-24,-17,-16,-21,-28,-10,-19,13,-3,-3,-15,-12,18,-12,-17,4,0,-2,1,-2,-17,-26,-16,2,-19,-9,-12,-13,-18,-18,18,12,-14,252,13669,13483,13465,13476,12922,-13900,-12957,13910,12928,-13379,13364,-13354,13619,-237,-15,-2,-24,-24,-11,-7,-30,-11,14,-1,-4,7,-4,-28,-29,-11,-2,7,53,31,-15,17,-3,-23,-11,-3,-24,55,28,38,26,2455,2473,2413,2468,2305,-2528,-2336,2536,2371,-1941,27436,22211,27087,24588,23653,-25440,-23639,25390,23645,-24440,24403,-24332,24841,-412,-34,-27,0,2,-12,13,-36,-8,-32,18,-70,-15,14,-52,-32,18,-47,-14,-20,-36,-6,-33,-29,-16,-58,-38,0,3,32,-26,-25,-25,-26,-16,-2,-24,-9,-21,-18,19,-4,-12,-29,-7,-17,14,-7,20,-26,-23,-9,24,10,0,6,2,-33,7,-3,3,-23,-14,-19,3,-20,11,-28,-10,-6,-19,5,1,6,-10,-2,-15,-16,-50,-21,-8,-23,-25,9,6,-13,-4,-5,-18,19,14,-2,2,-30,8,4,-5,-9,-36,-1,-10,1,3,-11,-6,-29,3,-1,7,21,5,-8,-20,9,-1,-28,-23,-19,2,-10,-3,-31,30,-24,-15,-3,11,-16,-2,-1,-1,-2,-1,-1,-1,-1,-2,-2,-1,-1,-2,-1,-2,0,0,-1
0,-25,-1,4,5,-15,-12,13,-33,4,-11,-9,27,-1,4,9,-21,-6,-19,-17,-21,13,9,-7,11,-5,-7,-7,-17,-4,-14,-3,-5,-4,-17,267,13694,13503,13502,13466,12941,-13896,-12959,13895,12949,-13360,13354,-13362,13627,-227,10,-6,-12,-44,2,-12,-17,-8,3,-30,-13,-40,-44,-9,-8,-37,21,-28,21,-2,-10,-42,-40,-17,-35,-31,-34,-18,18,6,32,1747,1712,1701,1702,1659,-1803,-1688,1785,1692,-1384,20750,16996,20461,18722,17926,-19393,-17999,19293,17997,-18572,18548,-18578,18948,-321,11,-33,-6,-8,17,-7,-22,-25,-13,-15,-17,-6,27,-26,-2,5,11,-7,-11,2,-30,-27,5,-13,9,-7,26,19,-20,-23,14,5,4,-32,0,19,9,-21,-16,22,-10,-5,16,-9,19,-3,-8,-12,5,-24,-2,7,21,-3,9,-14,6,-38,-5,-7,-15,-22,27,-10,15,5,18,18,-16,-2,-19,4,-7,-17,12,-6,-29,-12,-5,-6,-16,-10,-4,-12,-5,-15,1,-23,-16,27,-39,-7,-12,-8,4,-40,-8,6,-7,7,-10,-18,-9,-3,-15,16,-26,9,-7,-11,-9,-28,-14,5,-27,-15,-1,10,-11,-11,-4,-10,1,13,17,-14,-25,-2,-1,-1,-2,-1,-1,-1,-1,-2,-2,-1,-1,-2,-1,-2,0,0,-1
-256,-2,0,-34,-25,-8,-6,-25,10,-20,5,-21,-14,-8,4,-10,-8,-3,-12,-4,4,7,0,-2,18,-5,-19,15,1,-5,4,-19,-26,-17,5,265,13650,13483,13459,13454,12918,-13893,-12919,13913,12946,-13364,13359,-13358,13632,-212,9,-3,-25,-22,-17,26,-33,6,12,-23,-8,-9,-22,-45,-6,-5,-25,13,3,3,7,-3,3,-17,-8,1,6,-26,-14,-15,-2,1007,1004,941,993,951,-1031,-925,1003,924,-747,12457,10409,12297,11316,10865,-11698,-10880,11700,10871,-11275,11256,-11231,11448,-160,-49,-6,-25,-17,-19,-18,23,-12,-11,-13,6,-19,-14,20,47,3,6,-24,4,-21,6,10,-7,2,-3,20,-20,-47,-29,34,13,-37,8,-6,-16,-13,-44,-13,-7,-20,-7,16,-5,-17,-2,7,-13,-3,-2,10,5,-18,-24,-5,12,-4,-24,17,-13,-1,21,-10,-20,-10,-22,-2,-3,-13,-13,-6,-16,9,-12,9,-12,-15,-39,-15,25,7,-25,-23,11,-20,22,15,-16,-24,-41,-8,-29,-11,-17,-4,12,-14,6,3,-1,-19,22,-48,38,-34,41,-19,17,-26,-15,-16,-17,-33,8,-11,-17,12,-27,-19,-26,2,11,-15,-5,-2,3,-22,-7,-2,-1,-1,-2,-1,-1,-1,-1,-2,-2,-1,-1,-2,-1,-2,0,0,-1
-256,-30,-24,14,-25,-21,24,-2,22,5,-19,0,-16,-15,-10,-7,-3,-5,-29,-13,-19,-16,-6,-20,0,-21,-36,-21,0,21,12,-10,-1,-49,-13,265,13665,13466,13470,13476,12927,-13917,-12957,13917,12906,-13362,13360,-13383,13613,-209,10,-2,-17,-11,-24,-17,22,-7,-20,-3,-23,-2,7,22,-7,8,-2,-12,-3,-7,0,-26,-42,-32,-33,-4,-5,-4,-10,-42,-9,109,113,136,121,128,-111,-95,87,94,-50,3326,2873,3192,3017,2939,-3155,-2925,3153,2844,-3005,3003,-3030,3050,-61,8,-13,-4,7,-2,-9,30,-22,1,4,1,-7,-17,-16,12,-15,15,-15,-3,-3,-12,4,19,32,-22,-12,1,26,48,-8,3,-1,-20,2,-6,-17,-3,-5,-13,13,30,9,0,-23,-1,-17,9,-9,-33,7,-5,-2,-19,-12,14,1,-6,36,15,15,-14,10,-12,-25,7,-5,-7,-11,-8,-24,15,2,-2,-1,-25,18,9,-21,-2,-12,-2,-11,2,-38,7,-13,-19,-6,0,-24,-2,5,-6,2,-17,-29,-27,-10,-20,4,-13,6,-13,-3,5,4,-1,-10,-32,-14,-29,12,-13,15,11,-18,2,-9,-3,9,6,14,-13,8,-4,-12,-13,-2,-1,-1,-2,-1,-1,-1,-1,-2,-2,-1,-1,-2,-1,-2,0,0,-1
